Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO24,Baidoa,SO24,Baidoa,1/2/2019,South  Central,KANAVA,1,0,0,1,0,0,1,1,0,0,4,Drought,Food
SO16,Qardho,SO16,Qandala,1/5/2019,Puntland,PDO,0,2,1,1,0,1,1,1,0,0,7,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,1/2/2019,South  Central,KANAVA,2,1,0,0,0,0,1,1,0,0,5,Drought,Food
SO24,Baidoa,SO24,Buur Hakaba,1/4/2019,South  Central,ISHA/IHRO,1,2,1,1,1,0,0,1,1,0,8,Drought,Livelihood support
SO16,Qardho,SO22,Banadir,1/2/2019,Puntland,PDO,0,1,0,1,0,0,1,1,0,0,4,Conflict/Insecurity,Health
SO16,Qardho,SO16,Qardho,1/4/2019,Puntland,PDO,0,1,1,1,1,0,1,1,0,0,6,Drought,Shelter
SO12,Hargeysa,SO28,Jamaame,1/6/2019,Somaliland,VOSOMWO,0,0,0,0,0,0,1,4,0,0,5,Drought,Water
SO24,Baidoa,SO24,Baidoa,1/6/2019,South  Central,ISHA/IHRO,1,2,1,1,1,1,1,1,0,0,9,Conflict/Insecurity,Livelihood support
SO16,Qardho,SO14,Taleex,1/3/2019,Puntland,PDO,2,0,0,2,0,0,0,1,0,0,5,Drought,Shelter
SO16,Qardho,SO22,Banadir,1/2/2019,Puntland,PDO,0,1,1,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,1/4/2019,Puntland,PDO,0,1,1,1,0,0,1,1,0,0,5,Drought,Equal access to Aid
SO24,Baidoa,SO24,Qansax Dheere,1/2/2019,South  Central,ISHA/IHRO,0,1,2,1,1,0,0,1,1,0,7,Drought,Livelihood support
SO12,Hargeysa,SO28,Kismayo,1/6/2019,Somaliland,VOSOMWO,0,0,0,0,0,2,1,1,1,0,5,Drought,Livelihood support
SO25,Tayeeglow,SO25,Ceel Barde,1/6/2019,South  Central,SCWRW,0,1,1,2,3,2,2,1,2,0,14,Drought,Food
SO11,Borama,SO18,Gaalkacyo,1/6/2019,Somaliland,SOSTA,2,0,1,1,1,0,1,1,0,0,7,Drought,Livelihood support
SO25,Waajid,SO25,Waajid,1/6/2019,South  Central,SCWRW,2,0,2,0,1,3,2,1,0,1,12,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/4/2019,South  Central,KPDO,1,1,1,1,0,0,1,1,0,0,6,Other,Food
SO28,Kismayo,SO28,Kismayo,1/5/2019,South  Central,KPDO,1,1,1,0,0,0,0,1,1,0,5,Drought,Food
SO25,Waajid,SO25,Waajid,1/7/2019,South  Central,SCWRW,1,1,3,1,0,1,2,3,1,0,13,Drought,Livelihood support
SO25,Tayeeglow,SO26,Baardheere,1/7/2019,South  Central,SCWRW,0,0,2,5,2,1,4,2,1,2,19,Conflict/Insecurity,Food
SO11,Borama,SO11,Borama,1/6/2019,Somaliland,SOSTA,1,1,1,0,2,0,1,1,0,0,7,Drought,Livelihood support
SO28,Kismayo,SO28,Jamaame,1/5/2019,South  Central,KPDO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO28,Kismayo,SO27,Jilib,1/4/2019,South  Central,KPDO,2,0,1,1,1,0,1,1,0,0,7,Drought,Shelter
SO28,Jamaame,SO28,Jamaame,1/6/2019,South  Central,JF,2,1,1,1,1,2,1,1,1,0,11,Other,Shelter
SO28,Kismayo,SO27,Jilib,1/5/2019,South  Central,KPDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO28,Kismayo,SO28,Jamaame,1/5/2019,South  Central,KPDO,2,0,1,1,0,0,0,1,0,0,5,Conflict/Insecurity,Shelter
SO22,Banadir,SO19,Cadaado,1/4/2019,South  Central,SRDO,2,2,1,0,0,0,0,1,0,0,6,Drought,Food
SO22,Banadir,SO19,Cadaado,1/4/2019,South  Central,SRDO,1,2,1,1,0,0,1,1,0,0,7,Drought,Food
SO22,Banadir,SO23,Marka,1/4/2019,South  Central,SRDO,2,2,2,1,0,0,0,1,0,0,8,Conflict/Insecurity,Water
SO22,Banadir,SO23,Kurtunwaarey,1/4/2019,South  Central,SRDO,1,2,2,0,1,1,0,1,0,0,8,Conflict/Insecurity,Food
SO23,Afgooye,SO23,Afgooye,1/7/2019,South  Central,KAHRO,1,1,0,1,1,1,0,0,0,0,5,Conflict/Insecurity,Agricultural/pastoralist support
SO24,Baidoa,SO24,Diinsoor,1/3/2019,South  Central,IRMAN-HRD ,0,2,1,1,0,0,1,1,0,0,6,Drought,Food
SO23,Afgooye,SO23,Afgooye,1/7/2019,South  Central,KAHRO,0,1,1,1,1,0,1,0,0,1,6,Conflict/Insecurity,Equal access to Aid
SO24,Baidoa,SO24,Baidoa,1/4/2019,South  Central,IRMAN-HRD ,2,1,0,0,0,0,1,1,0,0,5,Drought,Food
SO23,Afgooye,SO23,Afgooye,1/7/2019,South  Central,KAHRO,0,2,0,1,1,2,0,2,0,0,8,Conflict/Insecurity,Health
SO23,Afgooye,SO23,Afgooye,1/7/2019,South  Central,KAHRO,0,2,0,1,1,2,0,2,0,0,8,Conflict/Insecurity,
SO24,Baidoa,SO24,Qansax Dheere,1/5/2019,South  Central,IRMAN-HRD ,2,0,0,0,0,0,2,1,0,0,5,Drought,Food
SO23,Afgooye,SO23,Afgooye,1/7/2019,South  Central,KAHRO,0,0,1,1,1,1,1,1,1,0,7,Conflict/Insecurity,Protection from conflict
SO24,Baidoa,SO24,Diinsoor,1/4/2019,South  Central,IRMAN-HRD ,0,2,1,1,0,0,1,1,0,0,6,Drought,Food
SO24,Baidoa,SO24,Diinsoor,1/3/2019,South  Central,IRMAN-HRD ,0,2,1,1,0,0,1,1,0,0,6,Drought,Food
SO24,Baidoa,SO24,Qansax Dheere,1/4/2019,South  Central,IRMAN-HRD ,0,2,1,1,0,0,1,2,0,0,7,Drought,Food
SO24,Baidoa,SO24,Baidoa,1/4/2019,South  Central,IRMAN-HRD ,0,1,2,1,0,0,1,1,0,0,6,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,SEDHURO,0,0,0,1,1,1,1,1,0,0,5,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,SEDHURO,0,0,0,1,1,1,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,1/8/2019,South  Central,SDIO,1,0,0,2,0,0,0,1,0,0,4,Drought,Food
SO27,Saakow,SO26,Baardheere,1/8/2019,South  Central,SDIO,0,2,0,0,1,1,0,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,1/8/2019,South  Central,SDIO,1,0,0,3,0,0,0,1,0,1,6,Drought,Food
SO28,Jamaame,SO28,Jamaame,1/7/2019,South  Central,JF,2,1,1,1,1,2,1,1,1,0,11,Conflict/Insecurity,Shelter
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,1,1,1,0,1,1,1,1,1,1,9,Drought,Water
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,2,1,1,0,0,0,1,1,0,0,6,Drought,Transport
SO25,Rab Dhuure,SO20,Jalalaqsi,1/8/2019,South  Central,SCWRW,0,1,2,4,1,3,2,1,1,2,17,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/7/2019,South  Central,SORDES,1,1,1,1,1,2,1,1,1,1,11,Other,Shelter
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,0,1,1,0,0,0,0,1,0,0,3,Drought,Transport
SO28,Jamaame,SO28,Jamaame,1/7/2019,South  Central,JF,2,1,1,1,1,1,1,1,0,0,9,Conflict/Insecurity,Shelter
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,1,1,1,1,0,0,0,1,0,0,5,Drought,Transport
SO26,Garbahaarey,SO24,Qansax Dheere,1/7/2019,South  Central,SORDES,1,1,1,0,1,1,1,1,0,0,7,Drought,Food
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,1,1,0,0,0,0,0,1,0,0,3,Drought,Water
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,0,0,1,0,2,0,0,0,1,0,4,Drought,Protection from conflict
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,1,1,1,2,2,1,1,1,0,0,10,Drought,Protection from direct attacks
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,0,0,1,0,2,0,1,0,1,0,5,Other,Protection from conflict
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,2,1,0,0,0,0,0,1,0,0,4,Drought,Water
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,2,0,1,0,2,0,1,1,0,0,7,Drought,Protection from conflict
SO27,Jilib,SO27,Jilib,1/7/2019,South  Central,JF,2,2,1,1,1,1,1,1,1,1,12,Conflict/Insecurity,Shelter
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,0,2,2,1,2,1,1,1,1,1,12,Drought,Protection from direct attacks
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,2,0,1,0,0,1,1,1,0,1,7,Other,Protection from conflict
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,0,0,1,0,2,0,1,1,0,0,5,Drought,Protection from conflict
SO18,Hobyo,SO18,Hobyo,1/6/2019,Puntland,SOSDA,2,0,1,0,2,0,0,1,1,1,8,Drought,Protection from conflict
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,0,0,0,0,0,3,1,0,0,4,Drought,Food
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,0,0,1,0,2,0,1,1,0,0,5,Drought,Protection from conflict
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,1,0,0,0,0,0,1,0,0,2,Drought,Food
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,0,0,0,2,0,1,3,0,0,6,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,KPDO,1,2,0,1,0,0,1,1,0,0,6,Drought,Food
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Drought,Water
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Drought,Water
SO18,Xarardheere,SO18,Hobyo,1/6/2019,Puntland,SOSDA,2,0,1,0,2,0,1,0,1,1,8,Drought,Livelihood support
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,0,0,0,0,0,0,0,1,1,2,Drought,Food
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,0,0,0,0,0,0,0,0,1,1,Drought,Food
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,0,0,0,0,0,0,0,0,1,1,Drought,Food
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,1,0,0,1,0,0,0,1,0,0,3,Drought,
SO26,Baardheere,SO24,Diinsoor,1/8/2019,South  Central,SORDES,0,2,3,1,0,1,1,1,0,1,10,Drought,Livelihood support
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,1,1,0,0,1,2,0,0,0,5,Drought,Food
SO18,Xarardheere,SO18,Hobyo,1/8/2019,Puntland,SOSDA,2,1,1,0,2,0,1,1,0,1,9,Drought,Protection from conflict
SO20,Belet Weyne,SO25,Tayeeglow,1/7/2019,South  Central,AGROCARE,0,0,0,2,0,0,0,1,0,0,3,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,KPDO,1,2,1,1,0,0,1,1,0,0,7,Other,Shelter
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,SEDHURO,1,0,0,1,1,1,1,1,0,0,6,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,KPDO,2,0,1,1,0,0,1,1,0,0,6,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,KPDO,0,2,2,1,0,0,1,1,0,0,7,Drought,Shelter
SO28,Kismayo,SO28,Afmadow,1/7/2019,South  Central,SEDHURO,0,1,0,0,1,1,1,1,0,0,5,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,KPDO,1,1,1,1,1,0,1,1,1,0,8,Drought,Food
SO12,Hargeysa,SO18,Gaalkacyo,1/7/2019,Somaliland,VOSOMWO,0,0,0,0,0,1,1,2,1,0,5,Drought,Livelihood support
SO22,Banadir,SO23,Sablaale,1/7/2019,South  Central,SRDO,1,1,1,1,0,0,1,1,0,0,6,Drought,Food
SO22,Banadir,SO23,Sablaale,1/7/2019,South  Central,SRDO,1,1,1,1,0,0,0,1,1,1,7,Drought,Food
SO22,Banadir,SO23,Kurtunwaarey,1/2/2019,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,
SO22,Banadir,SO23,Kurtunwaarey,1/2/2019,South  Central,SRDO,1,1,1,1,0,0,0,1,1,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Kurtunwaarey,1/2/2019,South  Central,SRDO,1,1,1,1,0,0,0,1,1,1,7,Conflict/Insecurity,Food
SO28,Jamaame,SO28,Jamaame,1/7/2019,South  Central,JF,2,1,1,1,1,2,1,1,1,0,11,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Kurtunwaarey,1/2/2019,South  Central,SRDO,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO12,Hargeysa,SO20,Belet Weyne,1/7/2019,Somaliland,VOSOMWO,0,1,0,1,1,1,1,1,0,0,6,Drought,Food
SO27,Saakow,SO24,Diinsoor,1/9/2019,South  Central,SDIO,1,0,0,0,0,0,0,1,0,0,2,Drought,Food
SO28,Afmadow,SO27,Saakow,1/7/2019,South  Central,SODA,1,0,1,0,0,2,0,1,0,0,5,Conflict/Insecurity,Protection from eviction
SO27,Saakow,SO24,Diinsoor,1/9/2019,South  Central,SDIO,0,1,0,0,1,0,0,1,1,0,4,Drought,Food
SO28,Afmadow,SO27,Saakow,1/7/2019,South  Central,SODA,0,1,1,1,0,1,0,1,1,0,6,Conflict/Insecurity,Protection from direct attacks
SO27,Saakow,SO24,Diinsoor,1/8/2019,South  Central,SDIO,0,0,3,0,0,1,0,1,0,0,5,Drought,Food
SO27,Saakow,SO24,Diinsoor,1/9/2019,South  Central,SDIO,1,0,0,1,0,1,0,0,0,1,4,Drought,Food
SO28,Afmadow,SO27,Jilib,1/9/2019,South  Central,SODA,1,1,0,1,1,0,0,2,1,0,7,Conflict/Insecurity,Equal access to Aid
SO28,Afmadow,SO27,Jilib,1/9/2019,South  Central,SODA,0,2,1,0,0,2,0,1,0,0,6,Conflict/Insecurity,Protection from eviction
SO14,Caynabo,SO14,Caynabo,1/3/2019,Somaliland,SOYDAVO,1,0,1,0,0,1,0,1,0,0,4,Other,Health
SO25,Waajid,SO16,Bossaso,1/8/2019,South  Central,SCWRW,1,1,3,3,5,1,3,1,1,0,19,Drought,Food
SO12,Hargeysa,SO19,Dhuusamarreeb,1/8/2019,Somaliland,VOSOMWO,0,0,0,0,0,1,1,2,1,0,5,Other,Shelter
SO12,Hargeysa,SO12,Berbera,1/8/2019,Somaliland,VOSOMWO,0,0,0,0,1,1,2,1,0,0,5,Drought,Livelihood support
SO14,Caynabo,SO14,Caynabo,1/10/2019,Somaliland,SOYDAVO,0,2,1,0,0,1,0,1,0,1,6,Other,Food
SO25,Waajid,SO25,Tayeeglow,1/8/2019,South  Central,SCWRW,0,2,2,1,3,5,2,4,0,1,20,Conflict/Insecurity,Food
SO12,Hargeysa,SO12,Hargeysa,1/8/2019,Somaliland,VOSOMWO,0,0,0,0,0,1,2,1,0,0,4,Drought,Livelihood support
SO14,Caynabo,SO13,Buuhoodle,1/6/2019,Somaliland,SOYDAVO,0,0,1,1,0,1,0,1,0,0,4,Other,Food
SO12,Hargeysa,SO13,Buuhoodle,1/8/2019,Somaliland,VOSOMWO,0,0,0,0,0,0,2,2,1,0,5,Drought,Shelter
SO18,Galdogob,SO18,Galdogob,1/8/2019,Puntland,SBACO,1,0,1,0,2,0,0,1,0,0,5,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,1/8/2019,Puntland,SBACO,2,0,1,0,1,0,1,0,0,0,5,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,1/7/2019,Puntland,SBACO,2,0,0,0,1,0,0,1,0,0,4,Drought,Livelihood support
SO28,Kismayo,SO28,Jamaame,1/9/2019,South  Central,SEDHURO,1,0,1,1,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO28,Kismayo,SO28,Jamaame,1/9/2019,South  Central,KPDO,1,1,2,0,0,0,1,1,0,0,6,Drought,Shelter
SO18,Gaalkacyo,SO25,Rab Dhuure,1/8/2019,Puntland,SBACO,2,0,0,0,1,1,1,0,0,0,5,Drought,Livelihood support
SO28,Kismayo,SO28,Jamaame,1/8/2019,South  Central,KPDO,0,0,1,2,2,0,1,1,0,0,7,Drought,Shelter
SO18,Gaalkacyo,SO20,Jalalaqsi,1/9/2019,Puntland,SBACO,2,0,1,0,1,0,1,1,0,0,6,Drought,Livelihood support
SO28,Kismayo,SO28,Jamaame,1/8/2019,South  Central,KPDO,2,0,1,1,0,1,1,1,0,1,8,Drought,Shelter
SO28,Kismayo,SO28,Jamaame,1/9/2019,South  Central,KPDO,0,2,3,0,1,0,0,1,0,0,7,Drought,Shelter
SO16,Qardho,SO16,Qardho,1/8/2019,Puntland,MRF,2,0,3,2,0,0,2,1,0,0,10,Drought,Water
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,2,0,1,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,0,0,1,1,0,0,1,1,0,0,4,Drought,Protection from conflict
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,0,0,1,1,0,0,1,1,0,0,4,Other,Livelihood support
SO28,Kismayo,SO28,Badhaadhe,1/9/2019,South  Central,SEDHURO,1,0,1,1,1,1,1,0,0,0,6,Drought,Food
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,0,0,0,1,0,1,1,1,0,0,4,Other,Protection from conflict
SO28,Kismayo,SO28,Jamaame,1/9/2019,South  Central,SEDHURO,1,0,0,1,1,1,1,1,0,0,6,Drought,Food
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,0,0,1,1,0,0,0,1,1,0,4,Drought,Livelihood support
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,0,2,1,0,1,1,1,1,1,1,9,Drought,Transport
SO26,Luuq,SO26,Luuq,1/9/2019,South  Central,CAFDARO,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO26,Luuq,SO25,Waajid,1/9/2019,South  Central,CAFDARO,1,0,0,1,0,0,1,1,0,0,4,Drought,Protection from eviction
SO28,Jamaame,SO28,Jamaame,1/8/2019,South  Central,JF,2,1,1,1,1,1,1,1,1,0,10,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,1/7/2019,South  Central,SEDHURO,1,1,0,0,0,1,1,1,0,0,5,Drought,Food
SO28,Jamaame,SO28,Afmadow,1/9/2019,South  Central,SEDHURO,1,1,0,0,1,0,0,1,0,0,4,Drought,Food
SO28,Jamaame,SO28,Jamaame,1/8/2019,South  Central,JF,2,1,1,1,1,0,1,1,1,0,9,Conflict/Insecurity,Shelter
SO11,Borama,SO11,Borama,1/7/2019,Somaliland,SOSTA,1,1,0,1,0,0,1,1,0,0,5,Drought,Livelihood support
SO11,Baki,SO11,Lughaye,1/7/2019,Somaliland,SOSTA,0,0,1,1,1,1,1,1,0,0,6,Drought,Livelihood support
SO11,Borama,SO11,Borama,1/6/2019,Somaliland,SOSTA,2,0,1,1,0,0,1,2,0,0,7,Drought,Livelihood support
SO11,Baki,SO11,Lughaye,1/7/2019,Somaliland,SOSTA,0,0,1,2,1,1,1,1,1,0,8,Drought,Equal access to Aid
SO28,Jamaame,SO28,Jamaame,1/8/2019,South  Central,JF,1,1,1,1,1,2,1,1,1,1,11,Conflict/Insecurity,Shelter
SO11,Baki,SO11,Lughaye,1/7/2019,Somaliland,SOSTA,0,0,1,2,1,1,1,1,0,0,7,Drought,Food
SO11,Borama,SO11,Borama,1/6/2019,Somaliland,SOSTA,2,0,0,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO16,Qardho,SO17,Garoowe,1/1/2019,Puntland,MRF,1,0,1,0,0,1,1,1,0,0,5,Other,Livelihood support
SO16,Qardho,SO17,Garoowe,1/1/2019,Puntland,MRF,1,0,1,0,1,1,1,1,0,0,6,Other,Livelihood support
SO24,Baidoa,SO17,Garoowe,1/6/2019,South  Central,MRF,1,0,1,0,1,1,1,1,0,0,6,Other,Livelihood support
SO24,Baidoa,SO17,Garoowe,1/6/2019,South  Central,MRF,1,0,1,0,1,0,1,1,0,0,5,Other,Livelihood support
SO24,Baidoa,SO17,Garoowe,1/6/2019,South  Central,MRF,1,0,1,0,0,0,1,1,0,0,4,Other,Livelihood support
SO24,Baidoa,SO17,Garoowe,1/6/2019,South  Central,MRF,1,0,0,0,0,0,1,1,0,0,3,Other,Livelihood support
SO18,Xarardheere,SO18,Hobyo,1/9/2019,Puntland,SOSDA,1,1,0,2,0,0,1,1,0,0,6,Drought,Transport
SO28,Jamaame,SO28,Jamaame,1/8/2019,South  Central,JF,1,1,1,1,0,2,1,1,0,0,8,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO16,Bossaso,1/9/2019,Puntland,SOSDA,1,2,1,1,0,0,1,1,0,0,7,Drought,Transport
SO25,Waajid,SO25,Waajid,1/9/2019,South  Central,SCWRW,2,3,1,1,4,1,2,1,3,1,19,Drought,Food
SO22,Banadir,SO23,Marka,1/4/2019,South  Central,SRDO,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO18,Gaalkacyo,SO16,Bossaso,1/9/2019,Puntland,SOSDA,1,1,2,1,1,1,1,1,1,1,11,Drought,Transport
SO22,Banadir,SO23,Marka,1/6/2019,South  Central,SRDO,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO18,Gaalkacyo,SO16,Bossaso,1/9/2019,Puntland,SOSDA,2,0,0,0,0,0,0,1,0,0,3,Drought,Transport
SO18,Gaalkacyo,SO17,Garoowe,1/9/2019,Puntland,SOSDA,1,1,1,1,1,0,0,1,0,0,6,Drought,Transport
SO18,Gaalkacyo,SO17,Burtinle,1/9/2019,Puntland,SOSDA,1,1,1,1,0,0,0,1,0,0,5,Drought,Transport
SO28,Jamaame,SO28,Jamaame,1/8/2019,South  Central,JF,2,1,1,1,0,2,1,1,1,0,10,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO17,Burtinle,1/9/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Drought,Transport
SO18,Gaalkacyo,SO12,Hargeysa,1/9/2019,Puntland,SOSDA,0,0,2,1,2,0,1,1,0,0,7,Drought,Transport
SO18,Gaalkacyo,SO12,Hargeysa,1/9/2019,Puntland,SOSDA,2,1,1,0,0,0,1,1,0,0,6,Drought,Transport
SO18,Gaalkacyo,SO16,Qardho,1/9/2019,Puntland,SOSDA,1,1,1,0,2,1,1,1,0,0,8,Drought,Water
SO22,Banadir,SO23,Marka,1/8/2019,South  Central,SRDO,1,1,1,1,0,0,0,1,1,0,6,Drought,Food
SO18,Gaalkacyo,SO12,Hargeysa,1/9/2019,Puntland,SOSDA,1,1,0,1,0,0,1,1,0,0,5,Drought,Transport
SO22,Banadir,SO23,Marka,1/8/2019,South  Central,SRDO,1,1,1,1,0,0,1,1,0,1,7,Drought,Food
SO22,Banadir,SO23,Marka,1/8/2019,South  Central,SRDO,1,1,0,0,0,0,1,1,0,0,4,Drought,Food
SO24,Baidoa,SO24,Baidoa,1/5/2019,South  Central,IRMAN-HRD ,2,1,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,
SO24,Baidoa,SO24,Qansax Dheere,1/5/2019,South  Central,IRMAN-HRD ,0,2,1,1,1,0,1,0,0,0,6,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Diinsoor,1/7/2019,South  Central,IRMAN-HRD ,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,1/7/2019,South  Central,IRMAN-HRD ,2,1,1,1,0,0,1,0,0,0,6,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Qansax Dheere,1/6/2019,South  Central,IRMAN-HRD ,1,1,2,0,0,0,1,2,0,0,7,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,1/7/2019,South  Central,IRMAN-HRD ,0,2,1,1,1,0,1,0,0,0,6,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,1/6/2019,South  Central,IRMAN-HRD ,0,2,1,1,1,0,1,0,0,0,6,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Diinsoor,1/7/2019,South  Central,IRMAN-HRD ,0,2,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Qansax Dheere,1/6/2019,South  Central,IRMAN-HRD ,0,1,2,1,0,0,1,0,0,0,5,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Diinsoor,1/7/2019,South  Central,IRMAN-HRD ,0,2,1,1,1,0,2,0,0,0,7,Conflict/Insecurity,Food
SO12,Hargeysa,SO14,Xudun,1/9/2019,Somaliland,VOSOMWO,0,0,0,0,0,1,1,1,1,0,4,Drought,Livelihood support
SO28,Afmadow,SO27,Jilib,1/10/2019,South  Central,SODA,0,1,1,1,0,1,0,2,0,0,6,Conflict/Insecurity,Protection from eviction
SO28,Afmadow,SO27,Jilib,1/10/2019,South  Central,SODA,0,0,1,1,0,2,0,1,0,0,5,Conflict/Insecurity,Social/clan protection
SO26,Doolow,SO26,Belet Xaawo,1/10/2019,South  Central,CEDA,1,1,0,0,0,0,0,1,0,0,3,Drought,Livelihood support
SO26,Doolow,SO26,Belet Xaawo,1/10/2019,South  Central,CEDA,0,1,1,1,0,0,1,1,0,0,5,Drought,Livelihood support
SO26,Doolow,SO26,Belet Xaawo,1/10/2019,South  Central,CEDA,1,0,1,0,0,0,1,1,0,0,4,Drought,Food
SO26,Doolow,SO27,Saakow,1/10/2019,South  Central,CEDA,1,0,0,1,0,0,0,1,0,0,3,Other,Livelihood support
SO26,Doolow,SO27,Saakow,1/10/2019,South  Central,CEDA,1,0,1,1,0,0,0,1,0,0,4,Other,Livelihood support
SO18,Xarardheere,SO18,Hobyo,1/10/2019,Puntland,SOSDA,1,2,1,0,0,0,1,1,0,0,6,Drought,Transport
SO26,Doolow,SO27,Saakow,1/10/2019,South  Central,CEDA,1,1,0,1,0,0,1,1,0,0,5,Other,Food
SO28,Kismayo,SO28,Afmadow,1/10/2019,South  Central,SEDHURO,0,0,1,0,1,1,0,1,0,0,4,Drought,Food
SO26,Doolow,SO27,Saakow,1/10/2019,South  Central,CEDA,1,0,1,0,0,0,0,1,0,0,3,Other,Livelihood support
SO26,Doolow,SO25,Xudur,1/10/2019,South  Central,CEDA,1,1,1,1,0,0,1,1,0,0,6,Drought,Livelihood support
